t_seniority_missing,t_seniority,j_min_seniority,j_max_seniority,tj_diff_seniority,t_degree,j_degree,tj_diff_degree,tf_salary_diff,tf_role_match,j_lang_importance,tj_lang_avg_diff,label
0,3,1,3,0,0,4,-4,-0.4299809335875522,0,1,-3.0,False
1,0,1,3,-1,0,4,-4,-0.17998426687644165,0,1,-3.0,False
0,3,2,2,1,0,1,-1,-0.21998644459506006,0,1,-2.0,False
1,0,1,2,-1,3,0,3,-0.14284081655976344,0,2,1.0,False
1,0,2,3,-2,3,0,3,-0.1799852501843727,1,2,-0.5,False
1,0,1,3,-1,3,2,1,-0.30998128598162883,1,2,0.5,False
0,1,2,3,-1,0,1,-1,-0.3699828752140598,0,1,-4.0,False
0,1,0,3,0,0,2,-2,-0.4299825611882782,1,1,0.0,False
0,2,1,2,0,2,0,2,0.14286938758017742,0,2,0.5,False
0,2,0,1,2,1,4,-3,-0.3599728005439891,0,1,-2.0,False
1,0,1,1,-1,0,2,-2,0.4000092306272211,0,1,0.0,False
0,1,2,3,-1,2,3,-1,1.3333155557925894e-05,0,2,-0.5,False
1,0,1,2,-1,0,0,0,-0.2299824288224454,1,2,1.0,False
1,0,2,3,-2,0,4,-4,-0.1799852501843727,0,2,1.0,False
0,2,1,2,0,0,0,0,0.0714418365451922,1,2,-1.0,False
0,1,1,3,0,3,0,3,-0.27998171454693505,0,1,0.0,False
0,2,0,1,2,0,0,0,0.35186385437306716,1,1,0.0,False
0,3,1,3,0,0,3,-3,-0.06665244463407155,0,1,1.0,False
0,2,1,2,0,0,3,-3,-0.4999785717346895,1,2,-1.5,False
1,0,1,2,-1,0,4,-4,-0.4599791431550978,0,2,-2.5,False
0,2,0,3,0,0,2,-2,-0.20998524408238925,0,1,-1.0,False
0,3,0,2,3,0,2,-2,-0.1699832859530578,1,2,-1.0,False
1,0,1,3,-1,3,2,1,-0.34998071456122054,1,2,0.5,False
1,0,2,3,-2,0,0,0,0.17501031237109535,1,2,1.0,False
0,1,2,3,-1,3,1,2,-0.19998500018749765,0,1,-4.0,False
0,1,1,2,0,0,4,-4,-0.04284224511078413,0,2,-1.0,False
0,1,1,2,0,2,4,-2,-0.4999785717346895,1,2,0.5,False
0,1,2,3,-1,0,4,-4,-0.12498593767577905,0,2,0.5,False
0,3,2,3,0,2,0,2,0.09092089713120609,0,2,1.0,False
0,2,2,3,0,0,3,-3,-0.046137751726896506,1,1,0.0,False
0,2,1,3,0,1,2,-1,-0.49997761227444365,0,1,-1.0,False
0,2,2,2,0,0,2,-2,-0.4099823752203097,0,1,-1.0,False
0,1,1,3,0,0,4,-4,-0.21426836759474865,1,1,0.0,False
1,0,2,3,-2,2,0,2,1.5384378701866124e-05,0,1,0.0,False
1,0,1,3,-1,0,2,-2,-0.2999814288367309,0,2,-1.0,False
1,0,1,2,-1,2,3,-1,-0.24998214311224126,0,2,-2.0,False
0,1,1,2,0,2,0,2,-0.4199797145755061,1,2,-3.5,False
0,1,2,3,-1,3,2,1,0.31765508641074813,1,1,1.0,False
0,2,1,3,0,2,3,-1,-0.30998253356621913,0,1,0.0,False
0,2,3,3,-1,2,3,-1,-0.2399845001937476,0,1,0.0,False
1,0,1,3,-1,1,3,-2,0.13334488873481687,1,1,1.0,False
1,0,1,2,-1,1,1,0,0.2000159996800064,1,1,0.0,False
0,1,2,3,-1,2,0,2,0.20001066652444635,0,2,1.5,False
0,1,2,3,-1,1,3,-2,-0.1799818464331318,1,1,0.0,False
1,0,2,3,-2,1,1,0,-0.2999855557160476,0,1,1.0,False
1,0,2,3,-2,2,0,2,0.1538591713973631,0,1,0.0,False
1,0,2,2,-2,2,3,-1,-0.3299852223864179,0,1,-4.0,False
1,0,1,2,-1,2,4,-2,0.3142955100641419,0,2,-2.0,False
1,0,1,3,-1,1,4,-3,-0.20998271453264952,0,1,-3.0,False
0,2,2,3,0,1,0,1,0.3333422221037053,0,2,1.5,False
0,3,1,1,2,2,2,0,-0.24998076952662265,0,1,-4.0,False
0,2,2,3,0,0,3,-3,0.26667644431407583,1,2,2.0,False
0,3,1,3,0,3,0,3,-0.14284081655976344,0,1,0.0,False
0,1,0,3,0,2,2,0,-0.1799856099315862,1,1,1.0,False
0,3,2,3,0,3,0,3,0.30770295841602435,0,1,1.0,False
1,0,1,2,-1,1,4,-3,-0.3699804288510164,0,2,-2.0,False
0,3,1,3,0,3,0,3,0.20001066652444635,0,1,-4.0,False
0,3,1,2,2,1,3,-2,-0.20998271453264952,1,2,0.0,False
0,2,0,3,0,0,2,-2,-0.37997097596370777,0,1,-3.0,False
0,3,2,3,0,1,1,0,-0.4599837779580227,1,1,2.0,False
1,0,1,3,-1,2,2,0,0.12501093736328295,1,0,0.0,False
0,3,1,3,0,2,4,-2,1.3333155557925894e-05,1,1,1.0,False
0,3,0,3,0,1,1,0,-0.35994755672096174,0,1,1.0,False
1,0,1,3,-1,0,4,-4,-0.37996600048570733,0,1,-3.0,False
1,0,1,3,-1,0,3,-3,-0.23998228596734333,0,1,-4.0,False
1,0,0,2,0,0,2,-2,-0.37996600048570733,0,2,0.5,False
0,3,0,2,3,3,2,1,0.21429693861516264,1,2,-3.0,False
0,2,1,3,0,2,4,-2,0.0666791109451874,1,1,1.0,False
0,1,2,3,-1,4,0,4,0.3333422221037053,0,2,3.0,False
0,1,0,3,0,1,2,-1,-0.2999841465347984,0,1,-2.0,False
0,1,2,3,-1,2,0,2,0.3506577836651472,0,2,-2.5,False
0,1,1,2,0,0,4,-4,0.21429693861516264,0,2,0.5,False
1,0,1,2,-1,2,3,-1,-0.4099798574306081,0,2,0.0,False
0,2,2,2,0,2,3,-1,0.2777858023799736,0,1,1.0,False
0,1,1,2,0,0,3,-3,-0.46997900029999573,1,2,0.0,False
0,2,1,2,0,0,3,-3,-0.3399808574163226,0,2,-1.0,False
1,0,1,2,-1,0,1,-1,-0.31997360052798945,1,1,-1.0,False
0,2,0,3,0,2,2,0,-0.19998536603212155,0,1,-1.0,False
0,1,2,3,-1,0,2,-2,0.13581313810940607,1,1,1.0,False
0,2,2,2,0,1,2,-1,1.24998437519531e-05,1,1,-2.0,False
0,2,0,3,0,0,2,-2,-0.3599712198631724,0,1,-4.0,False
1,0,1,2,-1,0,3,-3,0.3142955100641419,1,2,-1.0,False
0,1,1,1,0,2,2,0,0.507699881540284,0,1,-2.0,False
1,0,3,3,-3,4,0,4,-0.4099823752203097,0,1,-3.0,False
0,1,0,3,0,2,2,0,-0.1799856099315862,0,1,1.0,False
0,2,0,3,0,0,1,-1,0.11113086375858314,1,1,1.0,False
0,3,1,2,2,1,3,-2,-0.3299810002714247,0,2,-1.0,False
0,2,2,3,0,0,1,-1,0.12501093736328295,1,1,1.0,False
0,2,3,3,-1,1,2,-1,-0.3599705003687454,1,1,0.0,False
0,1,1,2,0,2,3,-1,0.35715204068513307,1,2,1.0,False
1,0,2,3,-2,0,3,-3,1.5384378701866124e-05,1,1,-2.0,False
0,3,2,3,0,2,4,-2,-0.07690650913062876,1,1,-3.0,False
0,2,1,2,0,2,0,2,-0.3599662861959115,1,2,0.0,False
0,2,1,1,1,3,2,1,-0.47997723111952123,1,1,0.0,False
1,0,1,3,-1,4,2,2,-0.47997791077745106,1,1,-2.0,False
0,2,2,3,0,2,0,2,0.25000937488281394,0,2,-1.0,False
0,1,2,2,-1,1,3,-2,-0.47997885744489366,0,2,-2.0,False
0,1,2,3,-1,1,4,-3,-0.3599636928662636,0,1,-2.0,False
1,0,1,3,-1,0,3,-3,-0.45998053359288543,1,1,1.0,False
1,0,2,3,-2,2,4,-2,-0.24998076952662265,0,1,-3.0,False
0,1,0,3,0,3,2,1,-0.2699845123839953,0,1,-2.0,False
1,0,2,3,-2,1,0,1,-0.49998125023437207,0,2,0.5,False
0,3,1,3,0,0,0,0,-0.21998257167754745,1,1,-5.0,False
0,1,1,2,0,0,3,-3,-0.4199797145755061,0,2,-3.5,False
0,1,1,3,0,2,0,2,0.0714418365451922,0,1,-3.0,False
0,2,1,1,1,1,4,-3,0.0740912205329531,0,1,-2.0,False
0,3,2,3,0,2,0,2,-0.037487031412107345,0,2,0.5,False
1,0,1,3,-1,1,2,-1,-0.3299810002714247,0,2,-0.5,False
1,0,1,3,-1,0,0,0,-0.2799829335608858,0,1,-4.0,False
0,3,2,2,1,1,1,0,-0.25998600015555384,1,1,2.0,False
0,3,1,3,0,0,0,0,0.14286938758017742,0,1,0.0,False
0,3,0,2,3,0,2,-2,-0.18998548798185388,0,1,-3.0,False
1,0,2,3,-2,0,4,-4,-0.40997830802603036,0,2,-1.5,False
0,2,2,3,0,1,0,1,-0.47997723111952123,1,1,-4.0,False
0,1,2,3,-1,2,3,-1,-0.3699828752140598,0,1,-4.0,False
0,1,1,1,0,2,2,0,0.0769372778880325,1,1,-4.0,False
0,1,2,2,-1,4,1,3,-0.3299852223864179,1,1,-1.0,False
0,1,1,2,0,0,1,-1,-0.24997500049999,0,1,0.0,False
0,1,1,3,0,2,2,0,0.28572448965014785,0,2,1.0,False
0,1,2,3,-1,1,4,-3,-0.18998413354488608,0,1,-4.0,False
1,0,1,2,-1,0,0,0,-0.47997885744489366,0,2,0.5,False
0,3,1,3,0,2,3,-1,-0.32998226690310795,0,1,1.0,False
0,3,1,3,0,3,2,1,0.06251171860351745,0,0,0.0,False
1,0,1,2,-1,0,4,-4,-0.4999785717346895,0,2,0.5,False
0,1,0,3,0,3,2,1,-0.4899818294898843,1,1,1.0,False
0,2,1,2,0,0,1,-1,-0.15995680086398273,1,1,0.0,False
0,1,1,3,0,2,0,2,0.3333422221037053,0,1,1.0,False
0,1,2,3,-1,3,0,3,-0.07690650913062876,1,1,0.0,False
1,0,0,3,0,0,1,-1,2.2221728406035422e-05,1,1,1.0,False
0,1,2,3,-1,0,1,-1,-0.3899826252171848,0,1,-2.0,False
0,2,1,2,0,0,0,0,-0.2699818574020371,0,2,-2.0,False
0,3,0,2,3,2,3,-1,1.24998437519531e-05,0,2,-2.5,False
0,1,0,3,0,0,2,-2,0.4878111242545823,0,1,-2.0,False
0,1,1,1,0,0,4,-4,0.2592729764263625,1,1,-4.0,False
0,1,1,2,0,2,4,-2,0.4000085713061242,1,2,-1.0,False
0,3,1,2,2,0,3,-3,-0.46997900029999573,0,2,-2.0,False
0,2,1,2,0,0,0,0,-0.47997885744489366,1,2,1.0,False
1,0,2,3,-2,3,1,2,0.35000812489843874,1,1,-4.0,False
0,2,0,3,0,2,2,0,-0.4299825611882782,1,1,1.0,False
0,1,1,2,0,3,0,3,-0.3599662861959115,0,2,1.5,False
0,3,0,1,3,0,4,-4,0.2592729764263625,0,1,-1.0,False
0,1,2,3,-1,0,1,-1,-0.3799735558493795,0,1,-1.0,False
1,0,1,3,-1,1,3,-2,-0.46998040026132987,0,1,-2.0,False
0,1,2,3,-1,1,1,0,-0.16998700014444285,1,1,2.0,False
0,2,1,2,0,1,3,-2,1.4285510206997042e-05,1,2,1.5,False
0,1,2,3,-1,2,3,-1,-0.12498593767577905,0,1,1.0,False
1,0,1,2,-1,0,3,-3,-0.1999828573877516,0,2,-0.5,False
0,2,2,3,0,2,4,-2,0.3333422221037053,0,2,2.5,False
0,3,1,2,2,0,4,-4,-0.3599662861959115,0,2,-1.5,False
1,0,1,3,-1,0,3,-3,0.12001173317689097,0,1,-1.0,False
0,1,0,2,0,2,2,0,-0.4199797145755061,1,2,0.5,False
0,1,2,3,-1,0,1,-1,-0.48998380452386386,0,1,1.0,False
0,3,2,3,0,3,3,0,0.18751015612304847,0,1,1.0,False
0,2,1,1,1,2,2,0,-0.47997723111952123,0,1,-1.0,False
0,1,0,1,0,2,3,-1,0.3000139997200056,1,1,-2.0,False
1,0,1,2,-1,2,3,-1,0.4285795917201183,1,2,0.5,False
1,0,2,3,-2,1,3,-2,-0.046137751726896506,0,1,-4.0,False
0,2,2,3,0,2,0,2,0.15585511876469138,0,2,-2.5,False
0,1,1,3,0,1,0,1,0.3142955100641419,1,1,-3.0,False
1,0,1,3,-1,0,4,-4,-0.028556734903787087,0,1,0.0,False
0,1,1,2,0,0,0,0,-0.38998014314081225,0,2,1.0,False
1,0,1,3,-1,1,2,-1,-0.029835375591409082,1,1,1.0,False
1,0,1,3,-1,0,4,-4,-0.17998426687644165,0,1,-3.0,False
0,3,2,3,0,1,1,0,-0.25998425019687255,0,1,-2.0,False
0,2,2,3,0,3,0,3,0.261549822310426,0,1,1.0,False
0,2,0,1,2,3,0,3,-0.36997260054798903,1,1,0.0,False
0,2,1,2,0,0,1,-1,-0.43997600039999335,1,1,0.0,False
0,2,2,3,0,4,0,4,-0.07690650913062876,1,1,-5.0,False
0,3,0,1,3,1,0,1,-0.018499657413751598,1,1,0.0,False
0,2,2,3,0,1,2,-1,-0.38998455572715857,0,1,-2.0,False
0,3,1,1,2,0,2,-2,-0.47997723111952123,0,1,0.0,False
0,2,1,2,0,0,3,-3,-0.34998071456122054,0,2,1.5,False
0,1,2,3,-1,0,4,-4,-0.12498593767577905,0,2,-2.5,False
1,0,1,3,-1,2,2,0,0.6428622448250739,1,2,1.5,False
1,0,1,3,-1,0,2,-2,-0.3299837806856014,1,1,-3.0,False
1,0,1,3,-1,1,2,-1,-0.19998536603212155,0,1,-1.0,False
1,0,2,3,-2,1,3,-2,0.18751015612304847,1,2,1.5,False
0,1,3,3,-2,1,3,-2,-0.3599662861959115,0,2,0.5,False
0,3,1,1,2,1,3,-2,-0.39997407455417494,0,1,-3.0,False
0,2,2,3,0,1,0,1,0.20001066652444635,1,2,-1.0,False
0,2,1,2,0,1,4,-3,-0.3699804288510164,1,2,0.5,False
1,0,1,2,-1,1,3,-2,-0.429979571720404,0,2,-1.0,False
1,0,0,1,0,0,4,-4,-0.4799725931001278,1,1,0.0,False
0,3,2,3,0,3,0,3,1.3333155557925894e-05,0,2,2.5,False
0,3,2,3,0,3,0,3,-0.4299821252234347,1,2,0.5,False
0,2,0,1,2,2,0,2,-0.219977407825781,0,1,0.0,False
0,3,2,3,0,0,1,-1,-0.16998700014444285,0,1,1.0,False
0,2,2,3,0,1,4,-3,-0.133318222423701,0,2,2.5,False
1,0,2,3,-2,1,4,-3,-0.2899801541514746,0,1,-2.0,False
0,3,0,1,3,1,4,-3,-0.219977407825781,1,1,-4.0,False
0,3,2,2,1,2,2,0,-0.2199847501906226,0,1,-4.0,False
0,3,1,2,2,1,4,-3,-0.37996600048570733,0,2,-3.5,False
1,0,1,2,-1,3,0,3,0.35715204068513307,1,2,0.0,False
0,2,1,3,0,0,0,0,-0.1599845335395528,0,1,-4.0,False
1,0,1,1,-1,1,3,-2,-0.3699746300994426,1,1,-2.0,False
0,1,0,1,0,0,4,-4,0.1000179996400072,1,1,0.0,False
0,3,1,2,2,2,0,2,-0.31998114312652676,0,2,-2.5,False
1,0,1,3,-1,1,0,1,-0.16998440020799724,0,1,-4.0,False
0,1,2,3,-1,0,1,-1,0.12223197520027555,0,1,-3.0,False
0,1,0,3,0,2,2,0,-0.4699820733893489,0,1,-3.0,False
0,2,0,2,0,0,2,-2,-0.4999785717346895,1,2,1.0,False
1,0,1,2,-1,0,3,-3,-0.38998014314081225,0,2,0.5,False
1,0,1,3,-1,1,4,-3,-0.37996826708977216,0,1,-4.0,False
0,1,0,3,0,2,2,0,-0.4799819514396166,0,1,0.0,False
0,3,2,3,0,1,4,-3,-0.1168686120959468,1,2,0.0,False
0,3,1,3,0,0,0,0,0.05715632633819517,0,1,0.0,False
0,3,1,2,2,0,4,-4,-0.34998071456122054,0,2,-2.5,False
0,2,1,2,0,2,0,2,-0.3999800002857102,1,2,-3.5,False
0,2,2,3,0,3,0,3,0.2000123075029615,0,1,1.0,False
1,0,1,3,-1,0,1,-1,-0.38997220055598886,1,1,0.0,False
1,0,1,3,-1,2,3,-1,-0.449980666924441,0,1,-1.0,False
0,2,1,3,0,0,4,-4,-0.4499792860101999,0,1,-3.0,False
1,0,2,3,-2,0,1,-1,-0.38998455572715857,1,1,-1.0,False
1,0,1,3,-1,1,4,-3,0.28572448965014785,0,1,-3.0,False
0,3,0,2,3,0,2,-2,0.1463518737576371,0,1,-2.0,False
0,2,0,3,0,1,3,-2,-0.4599791431550978,0,1,-2.0,False
1,0,0,3,0,2,2,0,-0.18998548798185388,1,1,-4.0,False
0,1,2,3,-1,2,0,2,1.5384378701866124e-05,1,1,0.0,False
1,0,1,3,-1,1,3,-2,-0.449980666924441,0,1,-4.0,False
1,0,1,2,-1,0,0,0,-0.4999785717346895,1,2,1.0,False
0,2,1,2,0,1,1,0,-0.32997340053198937,1,1,0.0,False
1,0,0,1,0,1,1,0,-0.2599748005039899,1,1,0.0,False
0,2,2,2,0,1,1,0,0.3333407406584371,1,1,-3.0,False
0,1,2,2,-1,2,2,0,-0.28998387520156,0,1,1.0,False
1,0,2,2,-2,0,1,-1,-0.33998511127654135,0,1,-1.0,False
0,3,0,1,3,3,0,3,0.3400131997360053,0,1,-2.0,False
0,1,0,3,0,3,2,1,0.3902513383983122,1,1,-4.0,False
1,0,1,3,-1,2,0,2,0.6428622448250739,0,1,-3.0,False
0,2,2,3,0,0,0,0,0.20001066652444635,0,2,1.5,False
0,2,0,3,0,1,3,-2,-0.3699828752140598,0,2,-0.5,False
1,0,2,3,-2,0,3,-3,-0.07141326552477821,0,0,0.0,False
0,2,0,2,0,0,2,-2,-0.2699818574020371,0,2,-0.5,False
1,0,1,2,-1,1,3,-2,-0.38998014314081225,1,2,0.0,False
0,1,0,1,0,0,4,-4,1.999960000799984e-05,0,1,0.0,False
0,3,1,2,2,3,0,3,-0.37996600048570733,1,2,1.5,False
1,0,1,3,-1,1,4,-3,-0.449980666924441,0,1,-3.0,False
1,0,1,2,-1,2,1,1,-0.3199760004363557,0,2,0.5,False
0,3,1,2,2,2,3,-1,-0.23998228596734333,0,2,1.0,False
0,3,1,2,2,0,3,-3,-0.2299824288224454,0,2,-0.5,False
1,0,1,3,-1,0,3,-3,-0.2799829335608858,1,1,1.0,False
0,2,2,2,0,2,2,0,0.12501093736328295,0,1,1.0,False
0,1,0,3,0,3,3,0,0.4000074999062512,0,2,0.0,False
0,3,2,3,0,3,1,2,0.12501093736328295,0,1,1.0,False
0,1,1,2,0,2,4,-2,-0.24998214311224126,0,2,-1.5,False
0,3,1,2,2,0,0,0,0.28572448965014785,0,2,-2.5,False
1,0,1,3,-1,1,3,-2,-0.133318222423701,1,1,-3.0,False
0,1,1,2,0,1,4,-3,0.6428622448250739,1,2,1.5,False
1,0,1,3,-1,2,4,-2,-0.15998342880815988,0,1,-5.0,False
0,1,2,3,-1,3,1,2,0.20000888879012454,1,1,-3.0,False
1,0,1,2,-1,2,4,-2,-0.028556734903787087,1,2,-0.5,False
0,2,2,2,0,1,0,1,0.11429836716618334,1,2,-2.5,False
0,3,2,3,0,1,0,1,-0.2399845001937476,0,2,-1.5,False
1,0,1,3,-1,3,2,1,-0.1799856099315862,0,1,-3.0,False
0,1,2,2,-1,3,2,1,-0.41998225022187224,1,1,-3.0,False
1,0,1,2,-1,2,4,-2,-0.4099798574306081,1,2,-0.5,False
0,1,1,2,0,3,0,3,-0.3999800002857102,0,2,-0.5,False
0,2,1,2,0,1,0,1,0.5714346937900887,0,2,0.5,False
1,0,3,3,-3,2,0,2,-0.2599820002571392,1,2,0.5,False
0,2,2,3,0,0,3,-3,-0.07690650913062876,1,1,0.0,False
0,1,1,1,0,2,2,0,1.5384378701866124e-05,1,2,-4.0,False
1,0,2,2,-2,1,1,0,-0.16998700014444285,0,1,2.0,False
1,0,1,3,-1,1,3,-2,-0.17998426687644165,0,1,-3.0,False
0,1,1,2,0,0,4,-4,-0.1699832859530578,1,2,-1.0,False
0,2,1,3,0,1,2,-1,-0.2799840001999975,1,0,0.0,False
0,2,1,3,0,1,3,-2,-0.4899801335982187,0,1,-3.0,False
1,0,1,3,-1,0,3,-3,-0.4299809335875522,0,1,1.0,False
1,0,1,3,-1,2,3,-1,-0.18998413354488608,0,1,-2.0,False
1,0,1,2,-1,3,0,3,-0.37996600048570733,0,2,0.5,False
0,1,0,3,0,0,2,-2,0.1219619272935696,1,1,1.0,False
0,2,2,3,0,1,3,-2,-0.25998425019687255,0,1,1.0,False
0,1,1,2,0,2,4,-2,0.4285795917201183,1,2,1.5,False
1,0,1,2,-1,2,4,-2,-0.3999800002857102,0,2,0.5,False
0,2,1,2,0,2,3,-1,-0.17998314309795574,0,2,0.5,False
1,0,2,3,-2,0,0,0,-0.46998040026132987,1,2,-1.5,False
1,0,1,3,-1,2,3,-1,-0.4199797145755061,0,1,-1.0,False
0,1,0,1,0,0,0,0,-0.24997685228051333,1,1,0.0,False
0,3,1,2,2,2,4,-2,0.14286938758017742,1,2,1.5,False
0,2,1,2,0,0,1,-1,-0.21997781858511664,1,2,-0.5,False
0,2,2,2,0,2,2,0,-0.43998200022499717,1,1,-1.0,False
0,2,1,2,0,0,0,0,0.0714418365451922,1,2,-3.0,False
0,1,1,3,0,3,2,1,0.1044909777466008,0,1,1.0,False
0,2,1,2,0,2,3,-1,-0.3999800002857102,1,2,-2.0,False
0,1,2,3,-1,2,3,-1,-0.3899786157136044,0,1,-5.0,False
0,3,0,3,0,3,2,1,0.1463518737576371,0,1,0.0,False
0,1,2,2,-1,3,1,2,-0.2299863334851835,0,1,-1.0,False
0,3,1,2,2,0,4,-4,-0.24998214311224126,1,2,-1.0,False
0,1,1,2,0,2,3,-1,-0.3999800002857102,0,2,-0.5,False
1,0,2,3,-2,1,2,-1,0.07408550511722077,0,1,1.0,False
0,3,2,3,0,0,3,-3,-0.04998950010499895,1,1,-3.0,False
0,3,0,2,3,2,2,0,-0.46997900029999573,1,2,1.0,False
0,3,0,1,3,2,3,-1,0.1666820984796578,1,1,-3.0,False
0,1,3,3,-2,0,2,-2,0.06251171860351745,1,1,-1.0,False
0,2,0,1,2,0,3,-3,-0.4399712005759885,0,1,-3.0,False
0,1,1,3,0,0,0,0,0.26667644431407583,0,1,1.0,False
1,0,1,2,-1,1,3,-2,0.14286938758017742,0,2,-2.5,False
1,0,1,3,-1,2,0,2,1.4285510206997042e-05,1,1,0.0,False
0,1,0,3,0,3,2,1,-0.43998243923854585,0,1,1.0,False
1,0,1,3,-1,2,3,-1,-0.26998306689244145,1,1,-2.0,False
0,2,0,3,0,0,2,-2,0.17074182022170462,1,1,1.0,False
1,0,1,2,-1,1,0,1,-0.2299824288224454,1,2,0.5,False
1,0,2,3,-2,2,0,2,0.23078106490669376,1,1,1.0,False
0,1,2,3,-1,1,0,1,-0.259983200223997,0,2,2.5,False
0,2,2,2,0,0,1,-1,-0.18998677792468974,0,1,-2.0,False
1,0,1,2,-1,0,0,0,-0.14284081655976344,1,2,0.5,False
0,2,1,3,0,0,0,0,-0.37996600048570733,0,1,-3.0,False
0,3,1,2,2,2,3,-1,-0.2599820002571392,0,2,-1.5,False
0,3,2,3,0,2,3,-1,1.24998437519531e-05,1,2,0.5,False
0,1,3,3,-2,3,2,1,-0.2299846251921851,0,1,-3.0,False
1,0,1,2,-1,0,1,-1,-0.179978545844621,1,2,-0.5,False
0,1,2,3,-1,2,3,-1,-0.3899814669137745,0,2,-2.0,False
1,0,1,3,-1,2,2,0,1.3333155557925894e-05,1,2,2.0,False
0,1,2,3,-1,0,1,-1,-0.18998677792468974,1,1,-1.0,False
0,1,0,2,0,0,2,-2,-0.3599662861959115,0,2,0.5,False
1,0,1,3,-1,0,2,-2,-0.23998228596734333,1,2,-2.0,False
0,3,1,1,2,2,3,-1,-0.1999777781892928,0,1,-2.0,False
1,0,2,3,-2,1,0,1,-0.4299821252234347,1,2,-2.5,False
0,2,0,3,0,2,1,1,-0.159974222795049,0,1,-3.0,False
1,0,1,3,-1,1,4,-3,0.20001066652444635,1,1,1.0,False
1,0,1,2,-1,0,1,-1,-0.23997933367777205,0,1,-3.0,False
0,1,2,3,-1,0,1,-1,-0.15998550018124774,0,1,-3.0,False
0,2,2,3,0,1,0,1,-0.3299810002714247,1,0,0.0,False
0,1,2,3,-1,2,0,2,1.3333155557925894e-05,1,2,3.0,False
0,1,1,2,0,2,0,2,-0.3599662861959115,1,2,0.5,False
0,2,0,3,0,1,2,-1,-0.4899818294898843,1,1,-3.0,False
1,0,1,2,-1,2,1,1,0.0727441319248741,1,2,-3.0,False
0,1,0,1,0,0,0,0,-0.4899724079183719,0,1,0.0,False
0,3,1,2,2,2,4,-2,-0.38998014314081225,1,2,-1.5,False
0,1,2,3,-1,0,4,-4,-0.1699853751828102,0,2,-2.0,False
1,0,1,3,-1,2,4,-2,-0.4199797145755061,0,1,-3.0,False
0,3,1,2,2,1,4,-3,-0.3699804288510164,0,2,-1.0,False
1,0,1,3,-1,1,2,-1,-0.37997097596370777,0,1,-2.0,False
0,1,1,2,0,0,3,-3,0.384624851925355,0,1,1.0,False
0,3,1,2,2,0,4,-4,-0.1699832859530578,0,2,-2.5,False
0,3,1,2,2,0,1,-1,-0.48997020059598806,0,1,-2.0,False
0,3,0,1,3,2,0,2,-0.1110905353604563,1,1,0.0,False
1,0,2,3,-2,3,3,0,-0.41998225022187224,0,1,1.0,False
1,0,1,3,-1,0,2,-2,-0.4899813752328096,0,0,0.0,False
0,3,0,1,3,0,1,-1,-0.3999720005599888,0,1,-3.0,False
0,3,2,2,1,2,2,0,-0.4099823752203097,0,1,0.0,False
0,2,0,3,0,2,2,0,-0.3699832928866721,1,1,-2.0,False
1,0,1,3,-1,1,2,-1,0.3902513383983122,0,1,-3.0,False
0,1,2,3,-1,2,0,2,0.06251171860351745,0,2,1.5,False
0,2,2,2,0,0,1,-1,0.2777858023799736,1,1,2.0,False
0,3,1,2,2,1,3,-2,-0.15998342880815988,0,2,-2.0,False
0,2,2,3,0,2,0,2,-0.3499831252109349,1,2,-0.5,False
0,3,0,1,3,2,4,-2,-0.3799744449176867,0,1,-1.0,False
0,3,0,3,0,3,2,1,0.024402141437299546,1,1,-3.0,False
1,0,3,3,-3,1,2,-1,-0.47997723111952123,0,2,1.0,False
1,0,1,3,-1,0,2,-2,-0.47997791077745106,0,1,-4.0,False
1,0,1,3,-1,0,2,-2,-0.17998238832256236,1,1,-4.0,False
1,0,2,3,-2,2,0,2,0.1818288074180855,1,2,0.5,False
0,2,2,3,0,1,2,-1,0.07408550511722077,1,1,0.0,False
0,2,0,3,0,3,2,1,0.20732673991780587,0,1,0.0,False
1,0,2,2,-2,0,1,-1,0.3333407406584371,1,1,2.0,False
1,0,1,3,-1,3,0,3,-0.2799829335608858,0,1,-1.0,False
1,0,2,3,-2,3,3,0,-0.12498593767577905,0,1,-3.0,False
1,0,1,3,-1,0,3,-3,-0.4199797145755061,0,1,-3.0,False
0,1,2,2,-1,3,2,1,-0.2299846251921851,0,1,-4.0,False
0,2,1,2,0,1,0,1,0.28572448965014785,1,2,-2.5,False
0,2,1,2,0,1,0,1,-0.31998114312652676,1,2,0.0,False
1,0,2,3,-2,1,4,-3,1.24998437519531e-05,0,2,0.0,False
0,2,2,3,0,2,0,2,-0.4899801335982187,1,2,2.5,False
0,3,2,3,0,3,0,3,-0.49998051973350993,1,2,0.5,False
0,3,1,2,2,0,3,-3,-0.17998314309795574,0,2,-1.5,False
0,3,2,3,0,0,1,-1,-0.3199853334962945,1,1,-3.0,False
1,0,2,3,-2,0,3,-3,-0.15998215412070582,1,1,-1.0,False
1,0,2,3,-2,0,1,-1,-0.05554382729080788,1,1,2.0,False
1,0,2,3,-2,1,4,-3,-0.17998820011799882,0,1,-1.0,False
0,1,0,2,0,1,2,-1,1.4285510206997042e-05,0,2,1.0,False
1,0,1,3,-1,1,2,-1,0.20732673991780587,1,1,0.0,False
1,0,1,3,-1,2,3,-1,-0.3899814669137745,0,1,-3.0,False
1,0,1,3,-1,0,2,-2,-0.25998463433372765,0,1,-3.0,False
